"","rating_id","candidate_id","sig_id","rating","rating_name","timespan","rating_text","category_id_1","category_name_1","category_id_2","category_name_2","category_id_3","category_name_3","category_id_4","category_name_4","category_id_5","category_name_5"
"134","11869","28253","1161","98","Lifetime Scores","2019","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 98 percent in 2019.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"135","12310","28253","1481","0","Positions","2019","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 0 percent in 2019.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"136","12312","28253","1481","4","Lifetime Positions","2019","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 4 percent in 2019.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"137","12358","28253","2568","100","Positions","2019","Representative Raul Grijalva supported the interests of the End Citizens United 100 percent in 2019.","12","Elections",NA,NA,NA,NA,NA,NA,NA,NA
"138","12376","28253","893","100","Positions","2019","Representative Raul Grijalva supported the interests of the National Association for the Advancement of Colored People (NAACP) 100 percent in 2019.","13","Civil Liberties and Civil Rights","69","Executive Branch","36","Government Operations","44","Judicial Branch",NA,NA
"139","12391","28253","109","100","Positions","2019","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 100 percent in 2019.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"140","12402","28253","1734","24","Positions","2019","Representative Raul Grijalva supported the interests of the The Club for Growth 24 percent in 2019.","30","Environment","90","Government Budget and Spending","36","Government Operations","111","Taxes",NA,NA
"141","12403","28253","1734","9","Lifetime Positions","2019","Representative Raul Grijalva supported the interests of the The Club for Growth 9 percent in 2019.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"142","12405","28253","872","15","Positions","2019","Representative Raul Grijalva supported the interests of the National Taxpayers Union 15 percent in 2019.","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA,NA,NA
"143","12406","28253","13","1","Positions","2019","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 1 percent in 2019.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"144","12408","28253","2566","19","Positions","2019","Representative Raul Grijalva supported the interests of the The Lugar Center 19 percent in 2019.","36","Government Operations","16","Legislative Branch",NA,NA,NA,NA,NA,NA
"145","12409","28253","755","36","Positions","2019","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 36 percent in 2019.","78","Business, Consumers, and Employees","61","National Security","63","Trade",NA,NA,NA,NA
"146","12410","28253","755","30","Lifetime Positions","2019","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 30 percent in 2019.","78","Business, Consumers, and Employees",NA,NA,NA,NA,NA,NA,NA,NA
"147","12413","28253","978","95","Positions","2019","Representative Raul Grijalva supported the interests of the Americans for Democratic Action (ADA) 95 percent in 2019.","13","Civil Liberties and Civil Rights","45","Liberal",NA,NA,NA,NA,NA,NA
"148","12501","28253","169","100","Positions","2019","Representative Raul Grijalva supported the interests of the Leadership Conference on Civil and Human Rights 100 percent in 2019.","82","Economy and Fiscal","27","Education","12","Elections","3","Employment and Affirmative Action","84","Finance and Banking"
"149","12789","28253","2231","0","Positions","2019","Representative Raul Grijalva supported the interests of the Family Research Council (FRC) Action 0 percent in 2019.","31","Family",NA,NA,NA,NA,NA,NA,NA,NA
"150","10253","28253","1578","100","Lifetime Positions [10-26-2018]","2018","Representative Raul Grijalva supported the interests of the Planned Parenthood Action Fund 100 percent in 2018.","2","Abortion","38","Health and Health Care","75","Reproduction",NA,NA,NA,NA
"151","10255","28253","1985","3","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the NumbersUSA 3 percent in 2018.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"152","10540","28253","2412","26","Positions","2018","Representative Raul Grijalva supported the interests of the Conservative Review 26 percent in 2018.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"153","10698","28253","2367","100","Candidate Positions","2018","Representative Raul Grijalva supported the interests of the Stonewall Democrats of Arizona 100 percent in 2018.","76","Sexual Orientation and Gender Identity",NA,NA,NA,NA,NA,NA,NA,NA
"154","10912","28253","1658","31","Positions","2018","Representative Raul Grijalva supported the interests of the FreedomWorks 31 percent in 2018.","36","Government Operations","111","Taxes",NA,NA,NA,NA,NA,NA
"155","10913","28253","674","100","Positions","2018","Representative Raul Grijalva supported the interests of the Humane Society Legislative Fund 100 percent in 2018.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"156","10935","28253","1084","100","Positions","2018","Representative Raul Grijalva supported the interests of the NETWORK, A National Catholic Social Justice Lobby 100 percent in 2018.","107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"157","10937","28253","1598","86","Positions","2018","Representative Raul Grijalva supported the interests of the American Federation of Government Employees 86 percent in 2018.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"158","10939","28253","2402","100","Positions","2018","Representative Raul Grijalva supported the interests of the National Iranian American Council 100 percent in 2018.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"159","10969","28253","1012","94","Positions","2018","Representative Raul Grijalva supported the interests of the League of Conservation Voters 94 percent in 2018.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"160","10971","28253","1012","96","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the League of Conservation Voters 96 percent in 2018.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"161","10990","28253","1343","50","Positions","2018","Representative Raul Grijalva supported the interests of the Federally Employed Women 50 percent in 2018.","3","Employment and Affirmative Action","68","Women",NA,NA,NA,NA,NA,NA
"162","10991","28253","2859","95","Positions on Endangered Species Act","2018","Representative Raul Grijalva supported the interests of the Center For Biological Diversity Action Fund 95 percent in 2018.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"163","10993","28253","2859","100","Positions on Public Lands and Citizen Participation","2018","Representative Raul Grijalva supported the interests of the Center For Biological Diversity Action Fund 100 percent in 2018.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"164","10996","28253","2859","100","Positions on Protecting the Public from Pollution","2018","Representative Raul Grijalva supported the interests of the Center For Biological Diversity Action Fund 100 percent in 2018.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"165","11069","28253","2171","97","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the Food Policy Action 97 percent in 2018.","4","Agriculture and Food",NA,NA,NA,NA,NA,NA,NA,NA
"166","11071","28253","1734","18","Positions","2018","Representative Raul Grijalva supported the interests of the The Club for Growth 18 percent in 2018.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"167","11072","28253","1734","8","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the The Club for Growth 8 percent in 2018.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"168","11084","28253","2864","0","Positions","2018","Representative Raul Grijalva supported the interests of the Eating Disorders Coalition 0 percent in 2018.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"169","11095","28253","2865","95","Positions","2018","Representative Raul Grijalva supported the interests of the The Cornucopia Institute 95 percent in 2018.","4","Agriculture and Food","88","Food Processing and Sales",NA,NA,NA,NA,NA,NA
"170","11245","28253","1425","100","Positions","2018","Representative Raul Grijalva supported the interests of the Americans for the Arts Action Fund 100 percent in 2018.","7","Arts, Entertainment, and History",NA,NA,NA,NA,NA,NA,NA,NA
"171","11340","28253","2866","100","Positions","2018","Representative Raul Grijalva supported the interests of the Freedom First Society 100 percent in 2018.","81","Constitution","36","Government Operations",NA,NA,NA,NA,NA,NA
"172","11430","28253","2231","0","Positions","2018","Representative Raul Grijalva supported the interests of the Family Research Council (FRC) Action 0 percent in 2018.","31","Family",NA,NA,NA,NA,NA,NA,NA,NA
"173","11437","28253","2495","90","Positions","2018","Representative Raul Grijalva supported the interests of the National Treasury Employees Union 90 percent in 2018.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"174","11443","28253","755","50","Positions","2018","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 50 percent in 2018.","10","Budget, Spending and Taxes","11","Business and Consumers","40","Immigration",NA,NA,NA,NA
"175","11444","28253","755","29","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 29 percent in 2018.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"176","11451","28253","13","4","Positions","2018","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 4 percent in 2018.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"177","11454","28253","959","100","Positions","2018","Representative Raul Grijalva supported the interests of the Alliance for Retired Americans 100 percent in 2018.","83","Entitlements and the Safety Net","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"178","11455","28253","959","100","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the Alliance for Retired Americans 100 percent in 2018.","83","Entitlements and the Safety Net","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"179","11459","28253","872","31","Positions","2018","Representative Raul Grijalva supported the interests of the National Taxpayers Union 31 percent in 2018.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"180","11519","28253","2879","0","Positions","2018","Representative Raul Grijalva supported the interests of the National Shooting Sports Foundation 0 percent in 2018.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"181","11758","28253","1161","100","Positions","2018","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 100 percent in 2018.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"182","12142","28253","978","100","Positions","2018","Representative Raul Grijalva supported the interests of the Americans for Democratic Action (ADA) 100 percent in 2018.","2","Abortion","20","Criminal Justice","27","Education","29","Energy",NA,NA
"183","12305","28253","1481","4","Positions","2018","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 4 percent in 2018.","17","Conservative","86","Fiscally Conservative","109","Socially Conservative",NA,NA,NA,NA
"184","12306","28253","1481","5","Lifetime Positions","2018","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 5 percent in 2018.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"185","12389","28253","109","100","Positions","2018","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 100 percent in 2018.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
